team1_win_rate,team2_win_rate,team1_form,team2_form,team1_pp_sr,team2_pp_sr,team1_boundary_pct,team2_boundary_pct,team1_impact,team2_impact,team1_venue_win_rate,team2_venue_win_rate,toss_advantage,pitch_Balanced,pitch_Batting Friendly,pitch_Bowling Friendly,pitch_Spin Friendly,venue_Large,venue_Medium,venue_Small,weather_Clear,weather_Cloudy,weather_Rain Probable,target,team1,team2,venue
0.4583333333333333,0.45454545454545453,59.63533333333333,65.41799999999999,136.82466666666667,133.99533333333335,33.642,38.638000000000005,82.5,89.64,0.09375,0.125,1,False,False,False,True,True,False,False,False,False,True,1,PBKS,SRH,Narendra Modi Stadium
0.4444444444444444,0.4074074074074074,56.690000000000005,56.63933333333333,154.38000000000002,132.62333333333333,35.482,46.522666666666666,80.01,81.71,0.0625,0.09375,0,True,False,False,False,True,False,False,False,False,True,0,CSK,RR,Narendra Modi Stadium
0.64,0.4583333333333333,59.388000000000005,59.63533333333333,129.48999999999998,136.82466666666667,45.24666666666667,33.642,80.01,82.5,0.15789473684210525,0.10526315789473684,0,False,True,False,False,True,False,False,False,True,False,0,RCB,PBKS,Chepauk
0.5,0.4074074074074074,47.556000000000004,56.63933333333333,129.61533333333333,132.62333333333333,43.59666666666667,46.522666666666666,71.9,81.71,0.03125,0.09375,1,True,False,False,False,True,False,False,True,False,False,1,GT,RR,Narendra Modi Stadium
0.4583333333333333,0.47368421052631576,59.63533333333333,49.808,136.82466666666667,136.098,33.642,47.58533333333333,82.5,73.94,0.09375,0.125,0,False,False,False,True,True,False,False,True,False,False,1,PBKS,KKR,Narendra Modi Stadium
0.45454545454545453,0.6296296296296297,65.41799999999999,51.23733333333333,133.99533333333335,129.14466666666667,38.638000000000005,40.48266666666667,89.64,73.46,0.10526315789473684,0.15789473684210525,0,True,False,False,False,True,False,False,True,False,False,0,SRH,LSG,Chepauk
0.4444444444444444,0.5217391304347826,56.690000000000005,52.232,154.38000000000002,134.986,35.482,38.455333333333336,80.01,83.42,0.1,0.15,0,False,True,False,False,False,True,False,True,False,False,1,CSK,DC,Eden Gardens
0.6296296296296297,0.4074074074074074,51.23733333333333,56.63933333333333,129.14466666666667,132.62333333333333,40.48266666666667,46.522666666666666,73.46,81.71,0.07407407407407407,0.18518518518518517,1,True,False,False,False,False,False,True,True,False,False,1,LSG,RR,Chinnaswamy
0.4583333333333333,0.6296296296296297,59.63533333333333,51.23733333333333,136.82466666666667,129.14466666666667,33.642,40.48266666666667,82.5,73.46,0.09090909090909091,0.13636363636363635,0,True,False,False,False,False,False,True,True,False,False,0,PBKS,LSG,Wankhede
0.4444444444444444,0.5,56.690000000000005,47.556000000000004,154.38000000000002,129.61533333333333,35.482,43.59666666666667,80.01,71.9,0.05263157894736842,0.10526315789473684,1,False,False,True,False,True,False,False,True,False,False,0,CSK,GT,Chepauk
0.5,0.5217391304347826,47.556000000000004,52.232,129.61533333333333,134.986,43.59666666666667,38.455333333333336,71.9,83.42,0.10526315789473684,0.15789473684210525,1,False,False,True,False,True,False,False,False,False,True,1,GT,DC,Chepauk
0.64,0.4444444444444444,59.388000000000005,56.690000000000005,129.48999999999998,154.38000000000002,45.24666666666667,35.482,80.01,80.01,0.18518518518518517,0.18518518518518517,1,False,False,True,False,False,False,True,True,False,False,0,RCB,CSK,Chinnaswamy
0.47368421052631576,0.5217391304347826,49.808,52.232,136.098,134.986,47.58533333333333,38.455333333333336,73.94,83.42,0.1,0.15,0,False,True,False,False,False,True,False,True,False,False,1,KKR,DC,Eden Gardens
0.47368421052631576,0.45454545454545453,49.808,65.41799999999999,136.098,133.99533333333335,47.58533333333333,38.638000000000005,73.94,89.64,0.125,0.125,1,False,False,False,True,True,False,False,True,False,False,0,KKR,SRH,Narendra Modi Stadium
0.6296296296296297,0.4074074074074074,51.23733333333333,56.63933333333333,129.14466666666667,132.62333333333333,40.48266666666667,46.522666666666666,73.46,81.71,0.15789473684210525,0.05263157894736842,1,False,False,False,True,True,False,False,True,False,False,1,LSG,RR,Chepauk
0.45454545454545453,0.4444444444444444,65.41799999999999,56.690000000000005,133.99533333333335,154.38000000000002,38.638000000000005,35.482,89.64,80.01,0.0,0.1,1,False,True,False,False,False,True,False,True,False,False,0,SRH,CSK,Eden Gardens
0.6296296296296297,0.4444444444444444,51.23733333333333,56.690000000000005,129.14466666666667,154.38000000000002,40.48266666666667,35.482,73.46,80.01,0.15,0.1,0,False,False,True,False,False,True,False,True,False,False,1,LSG,CSK,Eden Gardens
0.5,0.45454545454545453,47.556000000000004,65.41799999999999,129.61533333333333,133.99533333333335,43.59666666666667,38.638000000000005,71.9,89.64,0.0,0.1111111111111111,0,True,False,False,False,False,False,True,False,False,True,0,GT,SRH,Chinnaswamy
0.6296296296296297,0.5,51.23733333333333,47.556000000000004,129.14466666666667,129.61533333333333,40.48266666666667,43.59666666666667,73.46,71.9,0.15,0.2,0,False,False,True,False,False,True,False,False,True,False,0,LSG,GT,Eden Gardens
0.5217391304347826,0.47368421052631576,52.232,49.808,134.986,136.098,38.455333333333336,47.58533333333333,83.42,73.94,0.0625,0.125,1,False,False,True,False,True,False,False,False,False,True,0,DC,KKR,Narendra Modi Stadium
0.5,0.45454545454545453,47.556000000000004,65.41799999999999,129.61533333333333,133.99533333333335,43.59666666666667,38.638000000000005,71.9,89.64,0.03125,0.125,1,False,False,True,False,True,False,False,False,True,False,0,GT,SRH,Narendra Modi Stadium
0.6296296296296297,0.5,51.23733333333333,47.556000000000004,129.14466666666667,129.61533333333333,40.48266666666667,43.59666666666667,73.46,71.9,0.1875,0.03125,0,False,False,True,False,True,False,False,True,False,False,1,LSG,GT,Narendra Modi Stadium
0.45454545454545453,0.4583333333333333,65.41799999999999,59.63533333333333,133.99533333333335,136.82466666666667,38.638000000000005,33.642,89.64,82.5,0.1111111111111111,0.07407407407407407,0,False,False,False,True,False,False,True,False,False,True,0,SRH,PBKS,Chinnaswamy
0.4583333333333333,0.6296296296296297,59.63533333333333,51.23733333333333,136.82466666666667,129.14466666666667,33.642,40.48266666666667,82.5,73.46,0.07407407407407407,0.07407407407407407,0,False,True,False,False,False,False,True,True,False,False,0,PBKS,LSG,Chinnaswamy
0.64,0.4583333333333333,59.388000000000005,47.646,129.48999999999998,138.362,45.24666666666667,45.622,80.01,76.46,0.15789473684210525,0.10526315789473684,1,False,True,False,False,True,False,False,True,False,False,1,RCB,MI,Chepauk
0.6296296296296297,0.45454545454545453,51.23733333333333,65.41799999999999,129.14466666666667,133.99533333333335,40.48266666666667,38.638000000000005,73.46,89.64,0.07407407407407407,0.1111111111111111,0,False,True,False,False,False,False,True,True,False,False,0,LSG,SRH,Chinnaswamy
0.6296296296296297,0.47368421052631576,51.23733333333333,49.808,129.14466666666667,136.098,40.48266666666667,47.58533333333333,73.46,73.94,0.15789473684210525,0.0,1,True,False,False,False,True,False,False,True,False,False,1,LSG,KKR,Chepauk
0.4074074074074074,0.64,56.63933333333333,59.388000000000005,132.62333333333333,129.48999999999998,46.522666666666666,45.24666666666667,81.71,80.01,0.18518518518518517,0.18518518518518517,1,False,False,False,True,False,False,True,True,False,False,1,RR,RCB,Chinnaswamy
0.45454545454545453,0.4583333333333333,65.41799999999999,59.63533333333333,133.99533333333335,136.82466666666667,38.638000000000005,33.642,89.64,82.5,0.125,0.09375,0,False,False,False,True,True,False,False,True,False,False,1,SRH,PBKS,Narendra Modi Stadium
0.4444444444444444,0.5217391304347826,56.690000000000005,52.232,154.38000000000002,134.986,35.482,38.455333333333336,80.01,83.42,0.18518518518518517,0.037037037037037035,0,False,True,False,False,False,False,True,False,True,False,0,CSK,DC,Chinnaswamy
0.5,0.47368421052631576,47.556000000000004,49.808,129.61533333333333,136.098,43.59666666666667,47.58533333333333,71.9,73.94,0.0,0.07407407407407407,1,False,False,False,True,False,False,True,True,False,False,0,GT,KKR,Chinnaswamy
0.4583333333333333,0.4444444444444444,47.646,56.690000000000005,138.362,154.38000000000002,45.622,35.482,76.46,80.01,0.07407407407407407,0.18518518518518517,1,False,False,True,False,False,False,True,True,False,False,0,MI,CSK,Chinnaswamy
0.64,0.45454545454545453,59.388000000000005,65.41799999999999,129.48999999999998,133.99533333333335,45.24666666666667,38.638000000000005,80.01,89.64,0.09090909090909091,0.045454545454545456,0,False,False,False,True,False,False,True,True,False,False,1,RCB,SRH,Wankhede
0.64,0.4074074074074074,59.388000000000005,56.63933333333333,129.48999999999998,132.62333333333333,45.24666666666667,46.522666666666666,80.01,81.71,0.15,0.05,1,True,False,False,False,False,True,False,True,False,False,1,RCB,RR,Eden Gardens
0.5,0.6296296296296297,47.556000000000004,51.23733333333333,129.61533333333333,129.14466666666667,43.59666666666667,40.48266666666667,71.9,73.46,0.03125,0.1875,1,False,True,False,False,True,False,False,False,True,False,0,GT,LSG,Narendra Modi Stadium
0.4583333333333333,0.4583333333333333,59.63533333333333,47.646,136.82466666666667,138.362,33.642,45.622,82.5,76.46,0.10526315789473684,0.10526315789473684,1,False,True,False,False,True,False,False,True,False,False,0,PBKS,MI,Chepauk
0.64,0.6296296296296297,59.388000000000005,51.23733333333333,129.48999999999998,129.14466666666667,45.24666666666667,40.48266666666667,80.01,73.46,0.09375,0.1875,1,True,False,False,False,True,False,False,False,False,True,1,RCB,LSG,Narendra Modi Stadium
0.4074074074074074,0.47368421052631576,56.63933333333333,49.808,132.62333333333333,136.098,46.522666666666666,47.58533333333333,81.71,73.94,0.09375,0.125,1,False,False,False,True,True,False,False,False,True,False,0,RR,KKR,Narendra Modi Stadium
0.4583333333333333,0.5,47.646,47.556000000000004,138.362,129.61533333333333,45.622,43.59666666666667,76.46,71.9,0.0,0.2,1,False,True,False,False,False,True,False,True,False,False,0,MI,GT,Eden Gardens
0.4074074074074074,0.6296296296296297,56.63933333333333,51.23733333333333,132.62333333333333,129.14466666666667,46.522666666666666,40.48266666666667,81.71,73.46,0.09375,0.1875,1,False,False,False,True,True,False,False,True,False,False,0,RR,LSG,Narendra Modi Stadium
0.4583333333333333,0.5217391304347826,47.646,52.232,138.362,134.986,45.622,38.455333333333336,76.46,83.42,0.10526315789473684,0.15789473684210525,0,False,True,False,False,True,False,False,False,True,False,0,MI,DC,Chepauk
0.4074074074074074,0.6296296296296297,56.63933333333333,51.23733333333333,132.62333333333333,129.14466666666667,46.522666666666666,40.48266666666667,81.71,73.46,0.05,0.15,0,False,True,False,False,False,True,False,False,True,False,0,RR,LSG,Eden Gardens
0.4583333333333333,0.45454545454545453,47.646,65.41799999999999,138.362,133.99533333333335,45.622,38.638000000000005,76.46,89.64,0.10526315789473684,0.10526315789473684,0,False,False,False,True,True,False,False,False,True,False,0,MI,SRH,Chepauk
0.45454545454545453,0.4444444444444444,65.41799999999999,56.690000000000005,133.99533333333335,154.38000000000002,38.638000000000005,35.482,89.64,80.01,0.125,0.0625,1,False,False,False,True,True,False,False,False,True,False,0,SRH,CSK,Narendra Modi Stadium
0.64,0.6296296296296297,59.388000000000005,51.23733333333333,129.48999999999998,129.14466666666667,45.24666666666667,40.48266666666667,80.01,73.46,0.15,0.15,1,False,False,False,True,False,True,False,True,False,False,0,RCB,LSG,Eden Gardens
0.4444444444444444,0.6296296296296297,56.690000000000005,51.23733333333333,154.38000000000002,129.14466666666667,35.482,40.48266666666667,80.01,73.46,0.09090909090909091,0.13636363636363635,0,True,False,False,False,False,False,True,True,False,False,1,CSK,LSG,Wankhede
0.4583333333333333,0.5217391304347826,59.63533333333333,52.232,136.82466666666667,134.986,33.642,38.455333333333336,82.5,83.42,0.09090909090909091,0.13636363636363635,1,True,False,False,False,False,False,True,True,False,False,1,PBKS,DC,Wankhede
0.4074074074074074,0.4583333333333333,56.63933333333333,47.646,132.62333333333333,138.362,46.522666666666666,45.622,81.71,76.46,0.045454545454545456,0.13636363636363635,0,False,False,False,True,False,False,True,False,True,False,0,RR,MI,Wankhede
0.47368421052631576,0.64,49.808,59.388000000000005,136.098,129.48999999999998,47.58533333333333,45.24666666666667,73.94,80.01,0.125,0.09375,1,False,False,False,True,True,False,False,True,False,False,0,KKR,RCB,Narendra Modi Stadium
0.47368421052631576,0.6296296296296297,49.808,51.23733333333333,136.098,129.14466666666667,47.58533333333333,40.48266666666667,73.94,73.46,0.125,0.1875,1,True,False,False,False,True,False,False,True,False,False,1,KKR,LSG,Narendra Modi Stadium
0.4444444444444444,0.47368421052631576,56.690000000000005,49.808,154.38000000000002,136.098,35.482,47.58533333333333,80.01,73.94,0.0625,0.125,1,False,True,False,False,True,False,False,True,False,False,0,CSK,KKR,Narendra Modi Stadium
0.5217391304347826,0.4583333333333333,52.232,47.646,134.986,138.362,38.455333333333336,45.622,83.42,76.46,0.15,0.0,1,False,False,False,True,False,True,False,True,False,False,1,DC,MI,Eden Gardens
0.4583333333333333,0.5,47.646,47.556000000000004,138.362,129.61533333333333,45.622,43.59666666666667,76.46,71.9,0.125,0.03125,1,False,False,False,True,True,False,False,True,False,False,1,MI,GT,Narendra Modi Stadium
0.5,0.4583333333333333,47.556000000000004,47.646,129.61533333333333,138.362,43.59666666666667,45.622,71.9,76.46,0.2,0.0,1,False,True,False,False,False,True,False,False,True,False,1,GT,MI,Eden Gardens
0.4444444444444444,0.5217391304347826,56.690000000000005,52.232,154.38000000000002,134.986,35.482,38.455333333333336,80.01,83.42,0.05263157894736842,0.15789473684210525,1,False,False,False,True,True,False,False,True,False,False,0,CSK,DC,Chepauk
0.5217391304347826,0.4583333333333333,52.232,47.646,134.986,138.362,38.455333333333336,45.622,83.42,76.46,0.13636363636363635,0.13636363636363635,0,False,False,False,True,False,False,True,False,True,False,0,DC,MI,Wankhede
0.47368421052631576,0.5,49.808,47.556000000000004,136.098,129.61533333333333,47.58533333333333,43.59666666666667,73.94,71.9,0.045454545454545456,0.18181818181818182,0,True,False,False,False,False,False,True,True,False,False,0,KKR,GT,Wankhede
0.4074074074074074,0.4583333333333333,56.63933333333333,59.63533333333333,132.62333333333333,136.82466666666667,46.522666666666666,33.642,81.71,82.5,0.045454545454545456,0.09090909090909091,1,False,False,False,True,False,False,True,True,False,False,0,RR,PBKS,Wankhede
0.4444444444444444,0.5217391304347826,56.690000000000005,52.232,154.38000000000002,134.986,35.482,38.455333333333336,80.01,83.42,0.09090909090909091,0.13636363636363635,1,False,False,True,False,False,False,True,False,True,False,0,CSK,DC,Wankhede
0.4074074074074074,0.4444444444444444,56.63933333333333,56.690000000000005,132.62333333333333,154.38000000000002,46.522666666666666,35.482,81.71,80.01,0.18518518518518517,0.18518518518518517,1,True,False,False,False,False,False,True,False,True,False,1,RR,CSK,Chinnaswamy
0.4074074074074074,0.4583333333333333,56.63933333333333,59.63533333333333,132.62333333333333,136.82466666666667,46.522666666666666,33.642,81.71,82.5,0.09375,0.09375,0,False,False,True,False,True,False,False,True,False,False,1,RR,PBKS,Narendra Modi Stadium
0.45454545454545453,0.4583333333333333,65.41799999999999,47.646,133.99533333333335,138.362,38.638000000000005,45.622,89.64,76.46,0.10526315789473684,0.10526315789473684,0,False,False,True,False,True,False,False,False,True,False,1,SRH,MI,Chepauk
0.6296296296296297,0.4583333333333333,51.23733333333333,47.646,129.14466666666667,138.362,40.48266666666667,45.622,73.46,76.46,0.13636363636363635,0.13636363636363635,1,True,False,False,False,False,False,True,True,False,False,0,LSG,MI,Wankhede
0.5217391304347826,0.47368421052631576,52.232,49.808,134.986,136.098,38.455333333333336,47.58533333333333,83.42,73.94,0.15,0.1,0,False,False,True,False,False,True,False,True,False,False,1,DC,KKR,Eden Gardens
0.5,0.64,47.556000000000004,59.388000000000005,129.61533333333333,129.48999999999998,43.59666666666667,45.24666666666667,71.9,80.01,0.18181818181818182,0.09090909090909091,0,False,False,False,True,False,False,True,True,False,False,0,GT,RCB,Wankhede
0.4074074074074074,0.4444444444444444,56.63933333333333,56.690000000000005,132.62333333333333,154.38000000000002,46.522666666666666,35.482,81.71,80.01,0.045454545454545456,0.09090909090909091,1,True,False,False,False,False,False,True,True,False,False,1,RR,CSK,Wankhede
0.5217391304347826,0.4444444444444444,52.232,56.690000000000005,134.986,154.38000000000002,38.455333333333336,35.482,83.42,80.01,0.15789473684210525,0.05263157894736842,0,False,False,False,True,True,False,False,True,False,False,1,DC,CSK,Chepauk
0.4444444444444444,0.64,56.690000000000005,59.388000000000005,154.38000000000002,129.48999999999998,35.482,45.24666666666667,80.01,80.01,0.18518518518518517,0.18518518518518517,1,True,False,False,False,False,False,True,True,False,False,1,CSK,RCB,Chinnaswamy
0.6296296296296297,0.64,51.23733333333333,59.388000000000005,129.14466666666667,129.48999999999998,40.48266666666667,45.24666666666667,73.46,80.01,0.1875,0.09375,1,False,True,False,False,True,False,False,True,False,False,1,LSG,RCB,Narendra Modi Stadium
0.47368421052631576,0.64,49.808,59.388000000000005,136.098,129.48999999999998,47.58533333333333,45.24666666666667,73.94,80.01,0.07407407407407407,0.18518518518518517,1,False,False,False,True,False,False,True,True,False,False,0,KKR,RCB,Chinnaswamy
0.4583333333333333,0.4583333333333333,47.646,59.63533333333333,138.362,136.82466666666667,45.622,33.642,76.46,82.5,0.125,0.09375,0,False,False,False,True,True,False,False,True,False,False,1,MI,PBKS,Narendra Modi Stadium
0.4583333333333333,0.4583333333333333,59.63533333333333,47.646,136.82466666666667,138.362,33.642,45.622,82.5,76.46,0.1,0.0,1,False,False,True,False,False,True,False,False,False,True,1,PBKS,MI,Eden Gardens
0.4583333333333333,0.4074074074074074,59.63533333333333,56.63933333333333,136.82466666666667,132.62333333333333,33.642,46.522666666666666,82.5,81.71,0.1,0.05,0,True,False,False,False,False,True,False,True,False,False,1,PBKS,RR,Eden Gardens
0.5217391304347826,0.4444444444444444,52.232,56.690000000000005,134.986,154.38000000000002,38.455333333333336,35.482,83.42,80.01,0.0625,0.0625,0,False,False,False,True,True,False,False,True,False,False,0,DC,CSK,Narendra Modi Stadium
0.6296296296296297,0.4583333333333333,51.23733333333333,59.63533333333333,129.14466666666667,136.82466666666667,40.48266666666667,33.642,73.46,82.5,0.1875,0.09375,0,True,False,False,False,True,False,False,False,True,False,0,LSG,PBKS,Narendra Modi Stadium
0.45454545454545453,0.6296296296296297,65.41799999999999,51.23733333333333,133.99533333333335,129.14466666666667,38.638000000000005,40.48266666666667,89.64,73.46,0.045454545454545456,0.13636363636363635,1,True,False,False,False,False,False,True,True,False,False,0,SRH,LSG,Wankhede
0.45454545454545453,0.5217391304347826,65.41799999999999,52.232,133.99533333333335,134.986,38.638000000000005,38.455333333333336,89.64,83.42,0.045454545454545456,0.13636363636363635,0,False,True,False,False,False,False,True,True,False,False,1,SRH,DC,Wankhede
0.4444444444444444,0.4583333333333333,56.690000000000005,59.63533333333333,154.38000000000002,136.82466666666667,35.482,33.642,80.01,82.5,0.05263157894736842,0.10526315789473684,1,False,False,True,False,True,False,False,True,False,False,1,CSK,PBKS,Chepauk
0.64,0.4074074074074074,59.388000000000005,56.63933333333333,129.48999999999998,132.62333333333333,45.24666666666667,46.522666666666666,80.01,81.71,0.15,0.05,0,False,True,False,False,False,True,False,True,False,False,1,RCB,RR,Eden Gardens
0.4074074074074074,0.45454545454545453,56.63933333333333,65.41799999999999,132.62333333333333,133.99533333333335,46.522666666666666,38.638000000000005,81.71,89.64,0.09375,0.125,0,True,False,False,False,True,False,False,False,False,True,1,RR,SRH,Narendra Modi Stadium
0.45454545454545453,0.4444444444444444,65.41799999999999,56.690000000000005,133.99533333333335,154.38000000000002,38.638000000000005,35.482,89.64,80.01,0.1111111111111111,0.18518518518518517,0,False,False,True,False,False,False,True,False,True,False,0,SRH,CSK,Chinnaswamy
